id_cliente;edad_cliente;inclinacion_tejado;antiguedad_propiedad;consumo_anual_mmpp;horas_trabajo;modalidad_trabajo;orientacion;ratio_ingresos_deudas;contrata
8247;32;PocoInclinado;1;26;20;R;E;0,16;1
8248;30;PocoInclinado;5;222;30;R;O;0,04;1
8249;31;PocoInclinado;4;36;40;P;E;0,85;1
8250;23;PocoInclinado;1;42;30;R;E;0,04;1
8251;29;Suelo;3;26;20;R;E;0,38;1
8252;30;PocoInclinado;4;39;20;P;O;0,41;1
8253;23;PocoInclinado;1;22;40;P;O;0,79;0
8254;71;Plano;2;23;10;P;O;0,54;1
8255;31;MuyInclinado;11;36;20;R;E;0,18;1
8256;43;MuyInclinado;10;92;20;P;S;0,31;0
8257;42;Plano;8;65;10;P;N;0,37;1
8258;27;MuyInclinado;2;55;30;P;E;0,33;0
8259;35;Plano;16;93;20;R;N;0,1;1
8260;39;Plano;12;47;40;R;O;0,3;1
8261;61;Plano;0;25;20;P;S;1,65;0
8262;46;Plano;6;37;10;P;N;1,17;0
8263;30;PocoInclinado;1;26;10;R;O;0,39;1
8264;37;PocoInclinado;13;225;10;R;O;0,02;1
8265;30;PocoInclinado;7;60;40;P;S;0,58;0
8266;41;MuyInclinado;21;56;30;R;O;0,13;1
8267;66;Plano;40;149;30;P;S;0,22;1
8268;30;PocoInclinado;5;109;30;R;O;0,15;1
8269;56;MuyInclinado;34;475;10;R;S;0,03;1
8270;18;MuyInclinado;0;22;40;P;E;0,57;0
8271;28;PocoInclinado;4;20;30;P;E;0,93;0
8272;40;Plano;2;30;30;R;E;0,13;1
8273;24;PocoInclinado;0;32;20;R;E;0,23;0
8274;21;PocoInclinado;0;35;30;P;N;0,88;0
8275;34;MuyInclinado;6;45;10;R;O;0,29;1
8276;23;Plano;2;38;10;P;N;0,44;0
8277;28;PocoInclinado;5;112;20;R;E;0,19;1
8278;28;MuyInclinado;8;24;40;P;S;1,27;0
8279;44;Plano;17;107;20;P;S;0,25;1
8280;20;Plano;2;18;10;R;E;0,15;1
8281;29;MuyInclinado;3;45;40;P;O;0,45;0
8282;20;Plano;2;42;20;R;E;0,1;0
8283;47;PocoInclinado;8;43;20;R;E;0,2;1
8284;71;Plano;2;23;30;P;O;0,54;1
8285;30;PocoInclinado;6;20;30;R;E;0,58;0
8286;37;PocoInclinado;3;57;10;P;E;0,3;0
8287;31;PocoInclinado;1;69;40;R;E;0,01;1
8288;19;MuyInclinado;0;26;10;P;E;0,69;0
8289;53;PocoInclinado;26;249;10;R;S;0,08;1
8290;41;Plano;15;54;20;R;O;0,2;1
8291;53;MuyInclinado;30;220;20;P;N;0,19;1
8292;44;MuyInclinado;11;50;20;P;N;0,66;1
8293;66;PocoInclinado;6;61;10;R;O;0,2;0
8294;23;MuyInclinado;1;29;20;P;N;0,74;0
8295;18;MuyInclinado;0;22;30;P;E;0,57;0
8296;34;PocoInclinado;11;68;40;P;S;0,29;1
8297;28;MuyInclinado;8;22;20;R;E;0,3;1
8298;41;PocoInclinado;0;39;30;P;N;1,04;0
8299;18;MuyInclinado;0;34;20;P;O;0,64;0
8300;40;PocoInclinado;5;34;20;P;O;0,92;1
8301;49;PocoInclinado;2;36;40;P;N;0,89;0
8302;41;PocoInclinado;2;94;20;R;O;0,14;1
8303;31;PocoInclinado;3;22;30;R;E;0,26;1
8304;68;MuyInclinado;0;22;40;P;O;0,69;1
8305;32;Suelo;0;22;30;P;E;0,82;1
8306;64;PocoInclinado;15;227;30;P;S;0,43;0
8307;23;MuyInclinado;2;24;30;R;E;0,08;1
8308;32;MuyInclinado;1;129;20;P;S;0,35;0
8309;34;PocoInclinado;0;24;40;R;E;0,49;0
8310;20;PocoInclinado;0;21;30;R;E;0,07;0
8311;38;MuyInclinado;1;28;30;R;E;0,04;0
8312;39;Plano;22;48;20;R;O;0,21;1
8313;32;MuyInclinado;2;30;10;R;O;0,41;1
8314;29;Suelo;3;55;30;P;S;0,76;0
8315;49;MuyInclinado;28;93;10;P;O;0,27;1
8316;23;PocoInclinado;1;63;30;P;S;0,43;0
8317;20;MuyInclinado;0;21;20;P;E;0,59;1
8318;19;MuyInclinado;0;24;40;P;E;0,81;0
8319;30;Plano;4;30;20;P;O;0,47;1
8320;23;Plano;6;29;40;P;E;0,57;1
8321;19;MuyInclinado;0;20;30;R;E;0,34;0
8322;56;MuyInclinado;9;41;30;P;O;0,43;1
8323;27;MuyInclinado;4;32;40;R;E;0,28;0
8324;19;MuyInclinado;0;21;20;P;O;0,73;0
8325;30;PocoInclinado;1;73;10;P;S;0,71;0
8326;28;Suelo;0;57;20;P;S;0,34;0
8327;45;MuyInclinado;7;32;20;R;E;0,22;1
8328;37;PocoInclinado;10;97;40;R;N;0,17;1
8329;40;PocoInclinado;17;120;10;P;S;0,19;1
8330;56;Plano;20;81;20;P;O;0,27;1
8331;18;MuyInclinado;0;20;20;P;E;1;0
8332;22;MuyInclinado;0;16;10;R;E;0,71;0
8333;68;Plano;51;274;10;R;S;0,1;1
8334;22;Plano;4;27;20;R;E;0,19;1
8335;33;PocoInclinado;6;25;40;P;O;0,69;1
8336;50;MuyInclinado;15;65;10;P;S;0,32;1
8337;29;Suelo;2;25;30;P;O;0,6;0
8338;20;PocoInclinado;0;27;30;R;E;0,24;1
8339;30;MuyInclinado;3;35;40;P;E;0,62;0
8340;55;Suelo;25;73;30;P;S;0,45;1
8341;35;MuyInclinado;9;80;20;P;S;0,29;0
8342;44;Plano;14;68;40;P;O;0,37;1
8343;39;MuyInclinado;13;112;30;P;S;0,4;0
8344;34;MuyInclinado;8;30;20;P;E;1,05;1
8345;37;PocoInclinado;0;83;10;P;S;0,33;0
8346;30;Suelo;3;40;10;P;N;0,59;0
8347;50;PocoInclinado;23;104;40;R;E;0,09;1
8348;21;MuyInclinado;1;24;30;R;E;0,22;1
8349;44;Plano;22;93;30;R;S;0,19;1
8350;32;MuyInclinado;9;53;10;P;S;0,43;0
8351;26;Plano;2;23;10;R;E;0,13;1
8352;25;PocoInclinado;1;16;20;R;E;0,33;1
8353;36;Suelo;7;67;20;R;S;0,2;1
8354;20;PocoInclinado;0;29;30;P;O;0,76;0
8355;31;MuyInclinado;0;34;30;R;E;0,17;0
8356;54;PocoInclinado;0;66;20;R;O;0,24;1
8357;40;PocoInclinado;15;78;20;P;S;0,35;1
8358;65;Plano;10;32;20;R;O;0,41;1
8359;33;PocoInclinado;12;48;20;R;E;0,11;1
8360;46;PocoInclinado;2;27;20;P;E;0,57;1
8361;36;Suelo;3;45;20;R;E;0,11;1
8362;24;MuyInclinado;2;32;30;P;E;0,45;1
8363;33;MuyInclinado;3;36;30;P;N;0,68;1
8364;52;PocoInclinado;28;368;40;P;S;0,27;0
8365;39;PocoInclinado;7;39;20;P;E;0,43;1
8366;38;PocoInclinado;9;94;40;P;S;0,45;0
8367;23;MuyInclinado;0;22;30;R;E;0,5;1
8368;22;Plano;0;17;30;R;E;0,25;0
8369;25;MuyInclinado;2;25;40;R;O;0,5;1
8370;23;PocoInclinado;0;47;30;R;E;0,28;1
8371;21;PocoInclinado;0;13;40;R;E;0,72;0
8372;37;PocoInclinado;4;53;30;P;O;0,45;1
8373;62;MuyInclinado;33;322;20;R;S;0,04;1
8374;23;PocoInclinado;0;33;40;R;E;0,07;1
8375;46;PocoInclinado;22;160;20;P;S;0,25;0
8376;34;PocoInclinado;0;23;10;R;E;0,36;0
8377;49;PocoInclinado;0;77;20;R;E;0,05;1
8378;23;PocoInclinado;0;28;30;R;E;0,14;1
8379;22;PocoInclinado;0;46;30;R;O;0,27;0
8380;31;PocoInclinado;8;47;20;P;S;0,77;0
8381;21;Plano;4;44;30;R;E;0,21;0
8382;21;PocoInclinado;0;44;20;R;O;0,21;1
8383;52;PocoInclinado;28;108;30;R;N;0,08;1
8384;18;MuyInclinado;0;24;30;R;E;0,34;1
8385;51;PocoInclinado;2;34;30;R;O;0,28;1
8386;64;PocoInclinado;15;227;30;P;S;0,43;0
8387;56;PocoInclinado;26;384;20;P;S;0,14;0
8388;30;MuyInclinado;4;55;30;R;O;0,15;1
8389;39;Plano;12;47;20;R;O;0,3;1
8390;43;PocoInclinado;9;57;30;R;O;0,12;1
8391;59;PocoInclinado;31;102;40;R;E;0,01;1
8392;29;PocoInclinado;5;37;30;R;E;0,16;1
8393;28;MuyInclinado;4;25;20;P;O;1,74;0
8394;49;PocoInclinado;12;85;10;R;N;0,1;1
8395;46;PocoInclinado;12;111;10;R;O;0,11;1
8396;19;Plano;1;16;30;R;E;0,25;0
8397;45;Suelo;1;58;40;P;N;0,42;0
8398;23;PocoInclinado;0;35;30;P;E;0,58;0
8399;44;Plano;22;93;30;R;S;0,19;1
8400;31;PocoInclinado;0;28;30;R;E;0,21;1
8401;29;MuyInclinado;0;21;30;P;E;0,71;0
8402;43;PocoInclinado;3;38;10;R;E;0,22;1
8403;26;MuyInclinado;7;49;20;P;S;0,54;0
8404;45;Suelo;9;48;40;P;S;0,31;1
8405;38;PocoInclinado;14;192;10;P;S;0,44;0
8406;26;PocoInclinado;1;31;20;P;O;0,52;0
8407;33;MuyInclinado;6;41;10;R;E;0,07;1
8408;53;MuyInclinado;34;251;30;P;S;0,22;1
8409;46;PocoInclinado;2;56;30;R;E;0,06;1
8410;39;PocoInclinado;10;45;20;P;O;0,81;1
8411;42;Plano;15;60;20;R;N;0,16;1
8412;28;MuyInclinado;2;24;30;R;E;0,19;0
8413;21;Plano;2;25;40;R;E;0,49;0
8414;31;Plano;0;26;10;R;E;0,16;1
8415;20;PocoInclinado;0;23;20;R;E;0,05;1
8416;22;PocoInclinado;0;28;30;R;E;0,37;0
8417;38;PocoInclinado;12;37;20;P;S;0,49;0
8418;29;MuyInclinado;0;28;20;R;E;0,22;0
8419;32;PocoInclinado;3;56;20;P;O;0,37;0
8420;47;MuyInclinado;10;39;30;R;E;0,24;1
8421;21;PocoInclinado;0;41;30;P;O;0,8;0
8422;52;Plano;8;43;20;P;S;0,58;1
8423;40;PocoInclinado;15;53;40;P;O;0,68;0
8424;66;MuyInclinado;43;152;20;R;S;0,15;1
8425;19;MuyInclinado;0;20;10;R;E;0,49;1
8426;51;PocoInclinado;4;43;30;R;E;0,11;1
8427;30;MuyInclinado;0;26;30;R;E;0,17;0
8428;25;Plano;0;19;10;R;E;0,5;1
8429;23;PocoInclinado;0;35;40;P;E;0,58;0
8430;62;PocoInclinado;31;387;40;P;S;0,19;1
8431;19;MuyInclinado;0;21;30;P;O;0,82;1
8432;45;PocoInclinado;7;42;30;P;S;1,24;0
8433;57;PocoInclinado;7;43;30;P;N;0,69;0
8434;37;PocoInclinado;3;36;40;R;E;0,25;1
8435;37;PocoInclinado;12;121;20;P;S;0,25;1
8436;31;PocoInclinado;0;28;40;R;E;0,21;1
8437;34;PocoInclinado;3;47;20;R;O;0,22;1
8438;24;PocoInclinado;0;21;30;P;E;0,63;0
8439;37;PocoInclinado;8;62;30;P;S;0,62;0
8440;46;Plano;13;94;30;P;S;0,32;0
8441;31;MuyInclinado;11;47;30;P;S;0,84;1
8442;41;MuyInclinado;3;62;40;R;N;0,18;0
8443;22;Plano;0;17;20;R;E;0,25;0
8444;26;MuyInclinado;5;42;10;P;N;0,36;0
8445;37;PocoInclinado;3;41;30;P;N;0,5;1
8446;20;Plano;2;42;10;R;E;0,1;0
8447;28;MuyInclinado;2;26;20;P;E;1,14;0
8448;25;MuyInclinado;2;24;30;R;O;0,35;1
8449;24;Plano;2;29;40;P;E;1,05;1
8450;31;PocoInclinado;1;28;30;R;E;0,09;1
8451;37;Plano;0;36;30;P;O;0,61;0
8452;38;Plano;11;33;30;P;O;0,42;1
8453;26;MuyInclinado;1;42;10;R;E;0,05;0
8454;30;Plano;4;36;20;R;E;0,36;0
8455;25;Suelo;0;32;30;P;O;0,6;0
8456;23;PocoInclinado;2;47;40;P;N;0,46;0
8457;47;MuyInclinado;16;66;30;R;E;0,04;1
8458;33;PocoInclinado;6;25;40;P;O;0,69;1
8459;61;PocoInclinado;20;38;10;R;E;0,12;1
8460;43;PocoInclinado;16;102;30;R;E;0,05;1
8461;20;PocoInclinado;0;13;40;R;E;0,1;1
8462;35;Plano;16;93;30;R;N;0,1;1
8463;31;MuyInclinado;2;45;20;R;E;0,1;1
8464;47;Suelo;8;33;20;P;O;0,62;1
8465;46;PocoInclinado;0;34;10;R;E;0,15;1
8466;26;MuyInclinado;1;42;10;R;E;0,05;0
8467;21;MuyInclinado;1;30;30;R;E;0,13;1
8468;19;MuyInclinado;0;21;20;R;E;0,47;1
8469;31;PocoInclinado;9;23;20;R;E;0,42;1
8470;42;MuyInclinado;16;49;20;R;E;0,3;1
8471;22;Plano;4;27;20;R;E;0,19;1
8472;23;PocoInclinado;0;25;20;R;E;0,21;1
8473;19;MuyInclinado;0;36;30;R;E;0,22;0
8474;44;Plano;17;107;10;P;S;0,25;1
8475;26;MuyInclinado;2;36;10;R;E;0,36;1
8476;43;PocoInclinado;13;127;40;R;E;0,05;1
8477;38;MuyInclinado;18;53;30;R;O;0,15;1
8478;27;PocoInclinado;3;26;40;R;E;0,1;0
8479;41;PocoInclinado;15;127;20;P;S;0,33;1
8480;24;PocoInclinado;0;40;20;R;O;0,3;1
8481;42;Suelo;12;34;20;R;E;0,24;1
8482;35;MuyInclinado;6;26;10;R;E;0,12;1
8483;44;MuyInclinado;15;59;30;P;S;0,49;0
8484;28;MuyInclinado;3;22;40;P;E;0,64;1
8485;42;PocoInclinado;12;15;30;P;E;1,1;1
8486;25;Suelo;0;130;20;R;O;0,1;0
8487;46;Plano;0;25;20;R;E;0,15;1
8488;51;Plano;33;234;10;R;S;0,14;1
8489;22;PocoInclinado;0;23;40;R;E;0,33;0
8490;34;MuyInclinado;9;29;30;P;O;0,52;0
8491;36;PocoInclinado;11;42;20;R;E;0,09;1
8492;25;MuyInclinado;3;48;40;R;N;0,25;0
8493;49;MuyInclinado;6;49;40;R;E;0,05;1
8494;37;PocoInclinado;3;28;30;P;O;0,83;1
8495;63;MuyInclinado;29;208;30;P;S;0,25;0
8496;52;PocoInclinado;2;48;30;R;O;0,17;1
8497;26;MuyInclinado;4;22;20;R;E;0,37;1
8498;25;MuyInclinado;2;21;10;P;E;0,83;0
8499;40;PocoInclinado;5;34;30;P;O;0,92;1
8500;29;PocoInclinado;6;28;10;R;E;0,22;0
8501;19;MuyInclinado;0;15;40;R;E;0,73;0
8502;30;Plano;6;20;30;R;E;0,5;0
8503;31;MuyInclinado;2;42;20;P;E;0,35;0
8504;47;Plano;17;47;20;P;S;0,59;1
8505;65;PocoInclinado;29;189;20;R;S;0,08;1
8506;25;PocoInclinado;3;58;40;P;S;0,56;1
8507;19;MuyInclinado;0;19;20;R;E;0,28;1
8508;23;PocoInclinado;0;19;30;R;E;0,09;1
8509;38;PocoInclinado;9;66;20;R;E;0,14;0
8510;38;Suelo;11;40;40;R;O;0,31;1
8511;28;MuyInclinado;6;33;10;P;O;0,83;0
8512;42;PocoInclinado;9;49;20;R;O;0,22;0
8513;23;PocoInclinado;0;35;30;P;E;0,58;0
8514;50;PocoInclinado;27;181;30;R;O;0,04;1
8515;52;MuyInclinado;9;72;20;P;S;0,37;1
8516;40;PocoInclinado;15;53;10;P;O;0,68;0
8517;23;PocoInclinado;0;19;20;R;E;0,09;1
8518;26;Plano;9;41;40;P;E;0,76;1
8519;19;MuyInclinado;0;50;20;R;E;0,05;1
8520;41;MuyInclinado;5;37;40;R;E;0,21;1
8521;19;MuyInclinado;0;36;20;R;E;0,25;1
8522;26;Plano;6;46;20;R;E;0,31;1
8523;22;PocoInclinado;0;56;10;R;E;0,08;1
8524;43;MuyInclinado;8;48;20;R;O;0,3;1
8525;32;MuyInclinado;0;35;30;P;O;0,7;0
8526;18;MuyInclinado;0;21;10;R;E;0,38;0
8527;39;Plano;20;52;30;P;N;0,58;1
8528;22;MuyInclinado;0;30;20;P;O;0,5;0
8529;24;Plano;5;27;10;P;O;0,47;1
8530;27;PocoInclinado;0;28;20;R;E;0,22;1
8531;51;PocoInclinado;29;285;20;P;S;0,22;1
8532;36;PocoInclinado;11;42;30;R;E;0,09;1
8533;46;PocoInclinado;2;56;20;R;E;0,06;1
8534;20;PocoInclinado;0;21;20;P;O;0,87;0
8535;35;PocoInclinado;10;53;20;P;S;0,55;1
8536;45;MuyInclinado;26;100;30;R;O;0,15;1
8537;63;MuyInclinado;29;208;30;P;S;0,25;0
8538;24;PocoInclinado;0;35;40;P;N;0,47;0
8539;45;Plano;24;69;30;R;O;0,08;1
8540;24;PocoInclinado;0;25;30;R;E;0,29;0
8541;34;PocoInclinado;0;23;30;R;E;0,36;0
8542;45;PocoInclinado;1;60;20;R;O;0,26;0
8543;29;PocoInclinado;0;70;20;P;S;0,4;0
8544;46;Suelo;11;136;10;R;S;0,09;0
8545;77;MuyInclinado;30;80;30;R;E;0,09;1
8546;24;PocoInclinado;0;17;30;R;E;0,63;1
8547;36;MuyInclinado;14;71;30;R;O;0,17;1
8548;57;Plano;25;61;20;R;E;0,04;1
8549;20;PocoInclinado;0;77;20;R;S;0,22;0
8550;28;PocoInclinado;2;47;20;P;E;0,38;0
8551;25;MuyInclinado;1;19;20;P;N;1,79;0
8552;31;MuyInclinado;11;37;20;R;E;0,21;1
8553;33;MuyInclinado;6;41;20;R;E;0,07;1
8554;19;MuyInclinado;1;20;20;P;O;1,55;0
8555;31;MuyInclinado;0;34;20;R;E;0,17;0
8556;38;Plano;11;33;30;P;O;0,42;1
8557;28;PocoInclinado;5;30;40;R;E;0,3;1
8558;32;PocoInclinado;1;45;20;P;O;0,45;0
8559;18;MuyInclinado;0;47;30;R;O;0,11;1
8560;38;Suelo;2;229;30;R;S;0,1;1
8561;25;PocoInclinado;1;35;20;R;E;0,05;0
8562;32;MuyInclinado;12;27;10;R;E;0,08;1
8563;40;MuyInclinado;5;43;20;P;S;0,79;0
8564;18;MuyInclinado;0;28;10;R;E;0,11;0
8565;20;PocoInclinado;0;31;40;P;O;0,77;0
8566;19;MuyInclinado;0;17;30;P;O;0,97;0
8567;19;MuyInclinado;0;31;30;P;S;1,21;0
8568;37;Plano;14;67;10;P;N;0,33;1
8569;18;Plano;0;28;40;P;O;0,78;0
8570;36;PocoInclinado;10;101;30;P;S;0,26;0
8571;37;PocoInclinado;3;28;30;P;O;0,83;1
8572;57;PocoInclinado;10;149;20;P;S;0,17;1
8573;18;MuyInclinado;0;19;40;R;E;0,09;1
8574;19;MuyInclinado;0;21;20;R;E;0,47;1
8575;22;PocoInclinado;0;14;10;R;E;0,2;1
8576;19;Plano;2;21;20;P;E;0,69;1
8577;28;Suelo;0;33;20;R;E;0,31;1
8578;24;PocoInclinado;0;29;10;R;O;0,43;0
8579;38;MuyInclinado;18;53;40;R;O;0,15;1
8580;27;Plano;5;33;10;R;E;0,21;1
8581;35;PocoInclinado;3;54;30;P;O;0,31;1
8582;20;PocoInclinado;0;18;20;P;E;1,14;1
8583;26;PocoInclinado;4;50;20;R;E;0,02;1
8584;28;Suelo;0;57;30;P;S;0,34;0
8585;36;MuyInclinado;14;71;20;R;O;0,17;1
8586;33;PocoInclinado;4;60;30;R;O;0,25;1
8587;38;PocoInclinado;14;192;30;P;S;0,44;0
8588;59;Plano;33;308;30;R;S;0,09;1
8589;19;MuyInclinado;0;14;20;R;E;0,67;0
8590;19;MuyInclinado;0;30;30;P;E;1,05;0
8591;46;PocoInclinado;13;45;20;P;S;0,72;0
8592;25;Suelo;0;66;10;R;E;0,07;1
8593;46;PocoInclinado;2;27;20;P;E;0,57;1
8594;35;MuyInclinado;15;55;20;P;S;0,29;1
8595;18;MuyInclinado;0;28;40;R;E;0,11;0
8596;28;MuyInclinado;4;25;20;P;O;1,74;0
8597;32;PocoInclinado;3;34;30;P;N;0,49;1
8598;36;PocoInclinado;10;101;30;P;S;0,26;0
8599;19;MuyInclinado;0;21;40;R;E;0,14;1
8600;61;PocoInclinado;35;327;20;R;S;0,06;1
8601;37;PocoInclinado;2;55;30;R;O;0,23;1
8602;31;Suelo;5;61;30;R;E;0,05;1
8603;22;PocoInclinado;0;31;40;R;E;0,32;1
8604;42;PocoInclinado;10;76;20;R;E;0,14;1
8605;21;PocoInclinado;0;25;10;R;O;0,33;0
8606;45;MuyInclinado;24;86;20;R;O;0,21;1
8607;28;PocoInclinado;5;30;30;R;E;0,3;1
8608;31;PocoInclinado;0;41;20;R;O;0,13;1
8609;19;MuyInclinado;0;23;20;R;O;0,47;1
8610;41;MuyInclinado;9;68;30;P;S;0,7;0
8611;49;PocoInclinado;3;28;20;R;E;0,32;1
8612;32;PocoInclinado;1;26;30;R;E;0,16;1
8613;38;Plano;14;37;30;R;E;0,16;1
8614;39;MuyInclinado;13;112;30;P;S;0,4;0
8615;45;PocoInclinado;6;59;30;P;S;0,29;1
8616;23;MuyInclinado;0;27;30;P;N;0,83;0
8617;18;MuyInclinado;0;16;40;R;E;0,44;1
8618;49;MuyInclinado;28;93;30;P;O;0,27;1
8619;35;MuyInclinado;17;160;20;P;S;0,22;0
8620;28;PocoInclinado;6;30;20;P;O;0,89;1
8621;29;PocoInclinado;5;52;10;P;S;0,49;1
8622;22;PocoInclinado;0;50;40;R;E;0,04;1
8623;29;MuyInclinado;6;27;40;R;E;0,3;1
8624;21;PocoInclinado;0;36;10;P;O;0,53;0
8625;39;PocoInclinado;8;259;30;R;O;0,1;1
8626;47;MuyInclinado;23;46;30;P;E;0,37;1
8627;65;MuyInclinado;25;48;30;R;N;0,24;1
8628;23;PocoInclinado;0;28;30;P;O;0,88;0
8629;43;PocoInclinado;0;94;30;P;S;0,41;0
8630;26;PocoInclinado;2;21;40;R;E;0,47;1
8631;33;PocoInclinado;7;63;10;P;N;0,43;1
8632;19;MuyInclinado;0;31;20;P;E;0,45;0
8633;19;MuyInclinado;0;50;30;R;E;0,05;1
8634;45;Suelo;18;88;20;R;S;0,21;1
8635;22;Plano;4;24;20;R;E;0,23;1
8636;32;PocoInclinado;0;37;40;R;E;0,11;0
8637;36;Suelo;7;124;10;R;E;0,03;1
8638;20;PocoInclinado;0;13;20;R;E;0,1;1
8639;36;MuyInclinado;1;31;30;P;E;0,89;1
8640;25;MuyInclinado;1;20;20;R;E;0,15;1
8641;33;PocoInclinado;5;27;20;P;O;0,97;1
8642;34;Plano;14;39;30;P;N;0,41;1
8643;25;Plano;4;33;40;P;O;0,53;0
8644;18;MuyInclinado;0;30;40;R;E;0,39;0
8645;25;Suelo;0;60;10;R;O;0,22;1
8646;25;PocoInclinado;0;42;30;P;E;0,48;0
8647;56;Plano;20;81;20;P;O;0,27;1
8648;19;MuyInclinado;0;19;20;R;E;0,21;0
8649;46;PocoInclinado;7;41;20;R;E;0,09;1
8650;31;MuyInclinado;2;45;30;R;E;0,1;1
8651;31;MuyInclinado;3;45;40;R;E;0,02;1
8652;18;MuyInclinado;0;18;40;P;E;0,83;0
8653;47;Plano;17;47;30;P;S;0,59;1
8654;33;PocoInclinado;7;185;20;R;S;0,13;1
8655;18;MuyInclinado;0;37;20;R;E;0,09;0
8656;37;Plano;11;34;10;P;N;0,54;1
8657;24;MuyInclinado;4;21;20;R;E;0,22;1
8658;27;PocoInclinado;4;41;10;R;O;0,21;0
8659;25;MuyInclinado;2;26;20;P;E;0,5;1
8660;37;Plano;9;33;10;R;E;0,05;1
8661;27;PocoInclinado;2;34;30;P;N;0,45;1
8662;66;MuyInclinado;9;54;30;P;O;0,45;1
8663;18;MuyInclinado;0;30;20;R;E;0,3;0
8664;27;PocoInclinado;3;36;40;P;O;0,61;0
8665;23;Plano;0;20;30;R;E;0,5;0
8666;30;PocoInclinado;1;107;10;R;O;0,17;0
8667;20;Plano;0;20;40;P;E;1,06;0
8668;54;PocoInclinado;6;70;30;R;N;0,23;1
8669;21;MuyInclinado;0;15;20;R;E;0,31;1
8670;34;Plano;10;50;30;R;E;0,16;1
8671;24;MuyInclinado;5;31;40;P;E;0,44;1
8672;31;Plano;5;27;20;R;E;0,2;1
8673;23;MuyInclinado;1;30;20;P;O;0,93;0
8674;52;Plano;33;80;40;R;O;0,2;1
8675;28;PocoInclinado;3;47;30;P;N;0,55;0
8676;19;MuyInclinado;1;21;10;R;O;0,45;0
8677;24;PocoInclinado;0;21;40;R;E;0,38;0
8678;52;PocoInclinado;23;153;20;R;N;0,07;1
8679;28;PocoInclinado;3;75;20;R;E;0,1;1
8680;24;PocoInclinado;0;32;20;R;E;0,23;0
8681;20;MuyInclinado;0;26;10;R;E;0,43;1
8682;57;PocoInclinado;7;43;40;P;N;0,69;0
8683;37;Plano;18;36;20;R;E;0,18;1
8684;25;MuyInclinado;1;19;40;P;N;1,79;0
8685;19;MuyInclinado;0;20;10;R;E;0,34;0
8686;30;Suelo;2;99;20;R;E;0,03;1
8687;30;PocoInclinado;5;62;30;R;E;0,07;1
8688;36;MuyInclinado;8;42;20;R;E;0,1;1
8689;18;MuyInclinado;0;19;20;R;E;0,09;1
8690;34;Plano;14;39;30;P;N;0,41;1
8691;30;Plano;11;27;10;P;O;1,62;1
8692;21;PocoInclinado;0;22;20;R;E;0,47;1
8693;20;PocoInclinado;0;77;40;R;S;0,22;0
8694;32;PocoInclinado;5;67;30;R;S;0,21;1
8695;24;PocoInclinado;0;49;10;R;E;0,15;0
8696;51;PocoInclinado;4;43;20;R;E;0,11;1
8697;24;PocoInclinado;0;56;10;R;O;0,26;0
8698;35;Plano;5;40;40;P;E;0,37;0
8699;18;MuyInclinado;0;20;20;P;E;0,87;1
8700;22;PocoInclinado;0;26;40;R;E;0,29;1
8701;23;PocoInclinado;0;33;30;R;E;0,12;1
8702;49;MuyInclinado;6;49;40;R;E;0,05;1
8703;41;MuyInclinado;9;77;40;R;S;0,17;1
8704;31;PocoInclinado;5;25;30;R;E;0,34;1
8705;33;PocoInclinado;1;23;40;R;E;0,22;0
8706;25;MuyInclinado;6;29;20;R;E;0,26;1
8707;50;Plano;20;67;40;P;S;0,46;0
8708;35;PocoInclinado;2;27;30;R;E;0,04;1
8709;38;Suelo;9;66;40;R;E;0,03;1
8710;46;Plano;13;94;30;P;S;0,32;0
8711;27;PocoInclinado;0;46;40;R;E;0,06;0
8712;41;Plano;15;54;30;R;O;0,2;1
8713;31;PocoInclinado;7;30;10;R;E;0,08;1
8714;47;Plano;16;51;40;P;S;0,42;1
8715;68;Plano;51;274;30;R;S;0,1;1
8716;73;Plano;50;289;30;R;S;0,11;1
8717;29;Suelo;1;51;40;R;E;0,04;1
8718;20;PocoInclinado;0;27;20;R;E;0,05;0
8719;60;MuyInclinado;2;29;20;R;E;0,15;1
8720;36;MuyInclinado;14;71;20;R;O;0,17;1
8721;32;PocoInclinado;3;86;30;R;N;0,17;1
8722;29;Suelo;3;55;40;P;S;0,76;0
8723;31;PocoInclinado;8;29;30;R;O;0,3;1
8724;45;MuyInclinado;7;32;30;R;E;0,22;1
8725;18;MuyInclinado;0;22;20;R;E;0,24;0
8726;73;MuyInclinado;53;410;10;R;S;0,05;1
8727;33;PocoInclinado;6;25;10;P;O;0,69;1
8728;41;MuyInclinado;17;68;40;R;S;0,24;1
8729;37;MuyInclinado;2;38;30;R;E;0,08;1
8730;24;PocoInclinado;0;23;30;R;E;0,4;1
8731;24;PocoInclinado;0;27;20;R;E;0,2;1
8732;43;PocoInclinado;9;57;10;R;O;0,12;1
8733;18;MuyInclinado;0;25;20;R;E;0,14;1
8734;36;MuyInclinado;8;42;30;R;E;0,1;1
8735;30;MuyInclinado;5;26;40;P;E;0,72;0
8736;27;PocoInclinado;5;27;30;P;E;0,49;1
8737;41;MuyInclinado;16;56;30;R;E;0,09;1
8738;31;PocoInclinado;4;36;30;P;E;0,85;1
8739;40;MuyInclinado;2;32;20;R;E;0,14;1
8740;52;PocoInclinado;24;403;40;R;S;0,06;1
